Video,Event,Start_time,End Time,Start_frame,End_frame,Bout_time
0428_20_48_07,Freeze,22.7,26.366666666666667,681,790,3.6666666666666665
0428_20_48_07,Freeze,29.7,31.366666666666667,891,940,1.6666666666666667
0428_20_48_07,Freeze,32.7,35.666666666666664,981,1069,2.966666666666667
0428_20_48_07,Freeze,65.03333333333333,66.36666666666666,1951,1990,1.3333333333333333
0428_20_48_07,Freeze,68.36666666666666,71.36666666666666,2051,2140,3.0
0428_20_48_07,Freeze,77.7,82.03333333333333,2331,2460,4.333333333333333
0428_20_48_07,Freeze,165.7,168.36666666666667,4971,5050,2.6666666666666665
0428_20_48_07,Freeze,181.8,182.96666666666667,5454,5488,1.1666666666666667
0428_20_48_07,Freeze,305.53333333333336,306.03333333333336,9166,9180,0.5
0428_20_48_07,Freeze,307.8333333333333,308.8333333333333,9235,9264,1.0
0428_20_48_07,Freeze,339.93333333333334,343.8,10198,10313,3.8666666666666667
0428_20_48_07,Freeze,358.76666666666665,359.73333333333335,10763,10791,0.9666666666666667
0428_20_48_07,Freeze,366.5,367.96666666666664,10995,11038,1.4666666666666666
0428_20_48_07,Freeze,396.0,399.2,11880,11975,3.2
0428_20_48_07,Freeze,424.9,425.8,12747,12773,0.9
