track,frame_idx,instance.score,Nose.x,Nose.y,Nose.score,Mid-center.x,Mid-center.y,Mid-center.score,Tail-base.x,Tail-base.y,Tail-base.score
track_1,8590,1.0,1219.4711796789138,230.02758314268223,1.0,1189.6068113085737,349.8175766518516,1.0,1164.1920295540017,430.1791267183657,1.0
track_0,8591,1.0,384.5080871582031,532.9404296875,1.0,360.39361572265625,652.6599731445312,1.0,356.4764404296875,745.1455078125,1.0
track_1,8591,1.0,1212.6499533041892,229.16834574960964,1.0,1192.6079453345485,348.5690561860855,1.0,1160.5355146424995,427.3838174364136,1.0
track_0,8592,1.0,384.754638671875,532.7572021484375,1.0,360.52783203125,648.7467651367188,1.0,356.4562072753906,745.1289672851564,1.0
track_1,8592,1.0,1209.170306736857,228.8473455123736,1.0,1191.5033626280726,346.13257202325667,1.0,1168.1981261029612,432.74552942058665,1.0
track_0,8593,1.0,392.15826416015625,532.4599609375,1.0,360.4246215820313,648.7689819335938,1.0,356.4056396484375,745.1226196289062,1.0
track_1,8593,1.0,1216.5748291015625,199.9910430908203,1.0,1192.427314329091,336.5648155757228,1.0,1176.483642578125,416.2965393066406,1.0
track_0,8594,1.0,396.0977478027344,532.5771484375,1.0,360.10491943359375,648.7398071289062,1.0,356.3001403808594,745.1310424804688,1.0
track_1,8594,1.0,1220.6123046875,208.43185424804688,1.0,1192.4937411385752,335.66581719704686,1.0,1172.6129150390625,420.5620422363281,1.0
track_0,8595,1.0,397.1953125,535.9498291015625,1.0,357.1952819824219,656.1741333007812,1.0,356.80029296875,748.1441650390625,1.0
track_1,8595,1.0,1228.5196533203125,220.39825439453125,1.0,1196.3464389836272,338.1490936785851,1.0,1168.3868408203125,424.5499267578125,1.0
track_0,8596,1.0,400.657958984375,532.5238647460938,1.0,356.93548583984375,656.203857421875,1.0,356.69110107421875,748.22412109375,1.0
track_1,8596,1.0,1236.3887939453125,228.23304748535156,1.0,1195.2207760231524,341.65349138565756,1.0,1164.198486328125,428.54925537109375,1.0
track_0,8597,1.0,397.14996337890625,528.2449340820312,1.0,356.61322021484375,656.136474609375,1.0,356.641357421875,748.2867431640625,1.0
track_1,8597,1.0,1236.880859375,236.5265655517578,1.0,1198.1017217075698,346.6228954723148,1.0,1160.0819091796875,432.6849365234375,1.0
track_0,8598,1.0,396.9216918945313,528.00244140625,1.0,356.5230712890625,656.259521484375,1.0,356.6922607421875,748.3389892578125,1.0
track_1,8598,1.0,1252.3050537109375,252.24777221679688,1.0,1196.425637861746,351.63827024993606,1.0,1156.3995361328125,437.1794128417969,1.0
track_0,8599,1.0,396.55328369140625,524.3516235351562,1.0,356.19024658203125,656.1725463867188,1.0,356.65911865234375,748.3439331054688,1.0
track_1,8599,1.0,1260.6534423828125,264.5982360839844,1.0,1198.7793120267372,357.3499367245462,1.0,1156.356201171875,441.3419189453125,1.0
track_0,8600,1.0,393.0604553222656,524.3006591796875,1.0,356.2073974609375,652.384765625,1.0,356.6332702636719,748.382568359375,1.0
track_1,8600,1.0,1268.75048828125,280.44085693359375,1.0,1196.8913841798633,362.453746446033,1.0,1156.462646484375,445.1787414550781,1.0
track_0,8601,1.0,392.889404296875,520.531982421875,1.0,352.880126953125,656.3023071289062,1.0,356.58953857421875,748.3800048828125,1.0
track_1,8601,1.0,1272.687744140625,296.7318115234375,1.0,1198.9661712106254,368.9853886472528,1.0,1156.4642333984375,449.0016784667969,1.0
track_0,8602,1.0,396.84228515625,520.5106811523438,1.0,356.07623291015625,656.134765625,1.0,356.7098388671875,748.2993774414062,1.0
track_1,8602,1.0,1276.345458984375,312.34771728515625,1.0,1197.892688779314,375.1427080360984,1.0,1152.340576171875,449.0805969238281,1.0
track_0,8603,1.0,400.7123718261719,520.5411376953125,1.0,356.198486328125,652.18017578125,1.0,356.66278076171875,748.1826782226564,1.0
track_1,8603,1.0,1274.0145506321649,308.9019425923882,1.0,1192.859478420279,378.8435398667934,1.0,1145.3143863123153,463.3697360190645,1.0
track_0,8604,1.0,401.0130615234375,520.1907348632812,1.0,356.0963134765625,656.5133056640625,1.0,356.6858215332031,745.23583984375,1.0
track_1,8604,1.0,1280.4013671875,320.76947021484375,1.0,1190.6992821909691,385.30082268183867,1.0,1148.14306640625,457.0906066894531,1.0
track_0,8605,1.0,404.0614318847656,520.4923095703125,1.0,355.917724609375,656.55517578125,1.0,356.2352294921875,748.3671875,1.0
track_1,8605,1.0,1261.8815624830886,317.47454148366427,1.0,1183.9852039029895,390.52045439906385,1.0,1137.052273726272,480.79686523332134,1.0
track_0,8606,1.0,404.64105224609375,524.3797607421875,1.0,356.43841552734375,656.5950927734375,1.0,356.26055908203125,745.171142578125,1.0
track_1,8606,1.0,1250.2520612984877,320.48803954774826,1.0,1179.6798219190262,399.4627335927665,1.0,1131.5411862945164,489.2998467514242,1.0
track_0,8607,1.0,412.3167114257813,528.484130859375,1.0,356.28289794921875,656.5672607421875,1.0,356.2509765625,745.1483154296875,1.0
track_1,8607,1.0,1239.5123457414572,324.7024210257745,1.0,1173.0891569539056,404.7553798374651,1.0,1128.2473934641605,499.1280634622766,1.0
track_0,8608,1.0,416.1607971191406,528.5070190429688,1.0,356.2151184082031,656.5765991210938,1.0,356.21441650390625,745.088623046875,1.0
track_1,8608,1.0,1228.9015282852283,329.90621305290574,1.0,1168.4896111447697,414.12083357870085,1.0,1123.7592809698644,507.0381833088876,1.0
track_0,8609,1.0,416.3058471679687,528.4380493164062,1.0,356.3623046875,656.51806640625,1.0,356.21600341796875,745.0516357421875,1.0
track_1,8609,1.0,1215.5993287436577,340.2165505840871,1.0,1162.372841215031,419.0263666996947,1.0,1121.535750832215,517.4249535034211,1.0
track_0,8610,1.0,416.3421630859375,528.252685546875,1.0,356.541748046875,652.5888061523438,1.0,356.29486083984375,744.9588623046875,1.0
track_1,8610,1.0,1191.996171499121,347.0622590244924,1.0,1157.5772607362644,428.7405887588593,1.0,1119.0120378825409,525.7988687962851,1.0
track_0,8611,1.0,416.569580078125,528.091796875,1.0,356.29443359375,656.4925537109375,1.0,356.2562561035156,744.973876953125,1.0
track_1,8611,1.0,1172.7691722043814,347.9273787065039,1.0,1152.078218411106,433.18593642287266,1.0,1117.5542176623833,536.5628809819128,1.0
track_0,8612,1.0,416.7630004882813,528.0706176757812,1.0,356.4610900878906,656.4715576171875,1.0,356.31585693359375,744.91943359375,1.0
track_1,8612,1.0,1153.7330047757312,350.1965749289455,1.0,1147.1859503427338,443.18561325238505,1.0,1115.9978080825565,544.4016757084931,1.0
track_0,8613,1.0,416.7718200683594,528.0797119140625,1.0,356.4718933105469,656.4503173828125,1.0,356.31536865234375,744.9157104492188,1.0
track_1,8613,1.0,1140.2635047693773,355.6721988670683,1.0,1142.7426883034166,446.9962398346264,1.0,1114.8504320516631,553.9944530765179,1.0
track_0,8614,1.0,416.7798156738281,528.2443237304688,1.0,360.0757141113281,648.5661010742188,1.0,356.39056396484375,744.88720703125,1.0
track_1,8614,1.0,1119.6997540320374,360.8263889899639,1.0,1138.2674839570066,456.4778041753429,1.0,1116.5382926262023,558.4621996904203,1.0
track_0,8615,1.0,416.7431640625,528.3162841796875,1.0,360.12103271484375,652.495849609375,1.0,356.4423522949219,744.8798828125,1.0
track_1,8615,1.0,1064.9158935546875,408.63714599609375,1.0,1126.4225621781711,487.5027696752881,1.0,1118.5480579420384,578.1833155014963,1.0
track_0,8616,1.0,416.4571533203125,525.0123901367188,1.0,360.2255859375,652.5137329101562,1.0,356.4735107421875,744.8701171875,1.0
track_1,8616,1.0,1056.2291259765625,404.7438659667969,1.0,1124.2406005859375,488.4088134765625,1.0,1136.19140625,564.337158203125,1.0
track_0,8617,1.0,416.6011657714844,528.0640869140625,1.0,360.3082275390625,652.49755859375,1.0,356.4970397949219,744.871337890625,1.0
track_1,8617,1.0,1044.236328125,408.4485168457031,1.0,1120.220458984375,483.9293823242187,1.0,1136.3662109375,560.77099609375,1.0
track_0,8618,1.0,416.5169982910156,528.06640625,1.0,360.3326416015625,652.4871826171875,1.0,356.5018005371094,744.877685546875,1.0
track_1,8618,1.0,1032.83984375,420.8876953125,1.0,1120.2728271484375,480.8047180175781,1.0,1140.458251953125,560.92236328125,1.0
track_0,8619,1.0,412.6258850097656,524.6190185546875,1.0,360.4356689453125,648.59423828125,1.0,356.5457458496094,744.8463134765625,1.0
track_1,8619,1.0,1020.7650756835938,428.7606506347656,1.0,1116.5516357421875,476.69036865234375,1.0,1140.6624755859375,560.2918090820312,1.0
track_0,8620,1.0,412.7051696777344,524.5696411132812,1.0,360.3027648925781,652.4981689453125,1.0,356.5086669921875,744.8583984375,1.0
track_1,8620,1.0,1012.4883422851562,432.197998046875,1.0,1112.481689453125,475.989501953125,1.0,1144.832763671875,556.1207275390625,1.0
track_0,8621,1.0,412.6595764160156,524.6492919921875,1.0,360.5502014160156,648.5736083984375,1.0,356.5299072265625,744.853271484375,1.0
track_1,8621,1.0,1000.5399780273438,432.9099426269531,1.0,1107.8414306640625,472.6336059570313,1.0,1151.98876953125,549.0240478515625,1.0
track_0,8622,1.0,412.6893615722656,524.630615234375,1.0,360.5399169921875,648.5467529296875,1.0,356.55059814453125,744.813720703125,1.0
track_1,8622,1.0,988.317138671875,432.67822265625,1.0,1096.4652099609375,468.435791015625,1.0,1152.503662109375,544.66650390625,1.0
track_0,8623,1.0,412.6891479492187,524.627685546875,1.0,360.54345703125,648.5440673828125,1.0,356.54754638671875,744.8062744140625,1.0
track_1,8623,1.0,985.5655571956668,425.4312849564979,1.0,1096.46630859375,468.4364929199219,1.0,1155.8649890210663,539.6773971264457,1.0
track_0,8624,1.0,412.73974609375,524.6324462890625,1.0,360.566650390625,648.543212890625,1.0,351.1499030628306,739.9820256657238,1.0
track_1,8624,1.0,980.0669555664062,428.5111083984375,1.0,1088.131591796875,464.29449462890625,1.0,1156.2569580078125,537.01611328125,1.0
track_0,8625,1.0,412.7373352050781,524.653076171875,1.0,360.5607299804687,648.5537109375,1.0,356.5518798828125,744.8103637695312,1.0
track_1,8625,1.0,972.2506103515624,424.5530090332031,1.0,1072.65625,456.9632568359375,1.0,1156.4649658203125,532.5780029296875,1.0
track_0,8626,1.0,412.6243286132813,524.7098999023438,1.0,360.5628967285156,648.5648193359375,1.0,356.56170654296875,744.8314208984375,1.0
track_1,8626,1.0,964.1871948242189,420.3128051757813,1.0,1064.6187744140625,452.466064453125,1.0,1156.3046875,524.3592529296875,1.0
track_0,8627,1.0,412.60980224609375,524.5402221679688,1.0,360.5010986328125,648.5577392578125,1.0,356.55523681640625,744.8428955078125,1.0
track_1,8627,1.0,952.2605590820312,420.8671875,1.0,1056.5006103515625,449.043701171875,1.0,1152.922119140625,516.6966552734375,1.0
track_0,8628,1.0,412.645263671875,524.524658203125,1.0,360.50286865234375,648.5757446289062,1.0,356.55450439453125,744.8408203125,1.0
track_1,8628,1.0,920.9244384765624,420.2433166503906,1.0,1024.674560546875,444.3981323242187,1.0,1140.75,500.64501953125,1.0
track_0,8629,1.0,412.7015380859375,524.540283203125,1.0,360.4382934570313,648.5921630859375,1.0,356.5491943359375,744.851318359375,1.0
track_1,8629,1.0,900.6073608398436,420.6815185546875,1.0,996.3406982421876,441.0815124511719,1.0,1117.620289855307,495.00962248480926,1.0
track_0,8630,1.0,412.7376098632813,524.4901123046875,1.0,360.445068359375,648.57568359375,1.0,356.5506591796875,744.8392333984375,1.0
track_1,8630,1.0,880.660888671875,420.5339050292969,1.0,976.7147216796876,440.4454956054687,1.0,1092.5423583984375,488.9888916015625,1.0
track_0,8631,1.0,412.8561096191406,524.3219604492188,1.0,360.4788818359375,652.4403076171875,1.0,356.5738830566406,744.7930908203125,1.0
track_1,8631,1.0,859.9952392578125,432.3292236328125,1.0,968.34912109375,439.9651489257813,1.0,1068.25,476.6954345703125,1.0
track_0,8632,1.0,412.7019653320313,524.2356567382812,1.0,360.56695556640625,652.4716796875,1.0,356.57159423828125,744.7843017578125,1.0
track_1,8632,1.0,844.9486538340029,432.02461779575754,1.0,957.971206480606,443.0253859607303,1.0,1045.129150390625,472.8567504882813,1.0
track_0,8633,1.0,412.7036437988281,524.2347412109375,1.0,360.5822143554687,652.4677124023438,1.0,356.5737609863281,744.7839965820312,1.0
track_1,8633,1.0,835.7127112621071,432.1463775702907,1.0,949.0501777295505,443.9624194632369,1.0,1040.8077262747122,472.6673041688929,1.0
track_0,8634,1.0,412.3569030761719,520.8236083984375,1.0,360.36175537109375,648.5123291015625,1.0,356.54296875,744.7803955078125,1.0
track_1,8634,1.0,824.3870849609375,436.6172180175781,1.0,936.7025756835936,436.0777893066406,1.0,1029.2877197265625,472.77984619140625,1.0
track_0,8635,1.0,412.4690246582031,520.638916015625,1.0,360.4499816894531,648.4583740234375,1.0,356.5299377441406,744.7778930664062,1.0
track_1,8635,1.0,816.244140625,436.771484375,1.0,924.41943359375,440.0986328125,1.0,1020.8090209960938,477.04791259765625,1.0
track_0,8636,1.0,412.4722900390625,520.875732421875,1.0,360.521240234375,644.5172729492188,1.0,356.555419921875,744.7723999023436,1.0
track_1,8636,1.0,800.2141723632812,428.607177734375,1.0,908.1921997070312,443.9635009765625,1.0,1012.525390625,484.1921997070313,1.0
track_0,8637,1.0,412.4826049804687,520.7987670898438,1.0,360.541748046875,644.5133056640625,1.0,356.5633239746094,744.7642211914062,1.0
track_1,8637,1.0,780.730224609375,428.45208740234375,1.0,892.3578491210938,444.26654052734375,1.0,1000.6385498046876,484.4730224609375,1.0
track_0,8638,1.0,412.7518310546875,520.6644897460938,1.0,360.5612182617187,644.5440063476562,1.0,356.5478515625,744.80517578125,1.0
track_1,8638,1.0,764.1471557617188,428.5755615234375,1.0,872.4896240234375,444.3445434570313,1.0,976.7291259765624,484.555908203125,1.0
track_0,8639,1.0,412.7279357910156,520.68701171875,1.0,360.5604248046875,648.4922485351562,1.0,356.57373046875,744.8197631835938,1.0
track_1,8639,1.0,744.256103515625,432.687744140625,1.0,848.3699340820312,440.50140380859375,1.0,952.8003540039062,480.662353515625,1.0
track_0,8640,1.0,416.3822937011719,520.6322631835938,1.0,360.39703369140625,648.5322265625,1.0,356.5126037597656,744.8698120117188,1.0
track_1,8640,1.0,704.3162231445312,441.0042724609375,1.0,812.4857788085938,436.656005859375,1.0,916.9285888671876,465.11322021484375,1.0
track_0,8641,1.0,416.7982177734375,520.8619384765625,1.0,360.525634765625,648.468505859375,1.0,356.5193176269531,744.8192138671875,1.0
track_1,8641,1.0,684.3446044921875,440.38330078125,1.0,788.8419799804688,432.9735107421875,1.0,889.0391845703125,468.8271484375,1.0
track_0,8642,1.0,420.412841796875,520.6991577148438,1.0,360.5974731445313,648.4465942382812,1.0,356.517333984375,744.7158203125,1.0
track_1,8642,1.0,660.5709228515625,436.3492736816406,1.0,764.6041259765625,436.10406494140625,1.0,868.849609375,472.3900146484375,1.0
track_0,8643,1.0,420.41058349609375,520.698974609375,1.0,360.6080322265625,648.4656982421875,1.0,356.5146484375,744.71240234375,1.0
track_1,8643,1.0,658.4969640463823,431.785077794112,1.0,769.1749428149224,444.1413989053565,1.0,865.7521314534748,466.030515168452,1.0
track_0,8644,1.0,420.7486267089844,520.4248046875,1.0,360.3923950195313,652.3902587890625,1.0,356.53741455078125,744.7333984375,1.0
track_1,8644,1.0,648.96337890625,432.819580078125,1.0,748.7274169921875,437.28326416015625,1.0,857.07373046875,468.49554443359375,1.0
track_0,8645,1.0,420.8130187988281,520.5327758789062,1.0,360.40130615234375,652.3956909179688,1.0,356.5730285644531,744.7632446289062,1.0
track_1,8645,1.0,636.7598876953125,436.1979370117187,1.0,744.400634765625,440.5084838867187,1.0,849.0538330078125,464.499755859375,1.0
track_0,8646,1.0,424.3423156738281,520.5513916015625,1.0,360.3709106445313,652.4601440429688,1.0,356.4532775878906,744.7412719726564,1.0
track_1,8646,1.0,628.0076904296875,432.2179870605469,1.0,732.3130493164062,440.63323974609375,1.0,840.6785888671875,460.660400390625,1.0
track_0,8647,1.0,424.9580993652344,520.7962036132812,1.0,360.5149230957031,652.4586181640625,1.0,356.4853515625,744.8411865234375,1.0
track_1,8647,1.0,623.9866943359375,420.4123840332031,1.0,724.255859375,439.8230895996094,1.0,832.0408325195312,464.50384521484375,1.0
track_0,8648,1.0,432.7263488769531,524.715087890625,1.0,360.17156982421875,656.4290161132812,1.0,356.425537109375,744.8974609375,1.0
track_1,8648,1.0,620.3276977539062,408.92242431640625,1.0,720.6038818359375,437.29583740234375,1.0,820.5078125,480.4423828125,1.0
track_0,8649,1.0,435.90064768087626,526.5445340474491,1.0,356.38629150390625,660.3392944335938,1.0,356.15203857421875,744.877197265625,1.0
track_1,8649,1.0,621.056640625,393.0159606933594,1.0,717.0297241210938,440.9482421875,1.0,804.9464111328125,492.698486328125,1.0
track_0,8650,1.0,438.6937250034296,528.2581360647318,1.0,356.58038330078125,660.4737548828125,1.0,352.50531005859375,744.93896484375,1.0
track_1,8650,1.0,624.515869140625,380.39544677734375,1.0,716.43212890625,447.70892333984375,1.0,796.446044921875,504.3450012207031,1.0
track_0,8651,1.0,443.9073270296004,531.631840023704,1.0,356.75201416015625,660.57958984375,1.0,352.6772155761719,744.7186279296875,1.0
track_1,8651,1.0,624.362060546875,376.3780517578125,1.0,712.2361450195312,444.92041015625,1.0,792.4680786132812,508.5220031738281,1.0
track_0,8652,1.0,456.3096513300836,526.8828481972721,1.0,364.51806640625,652.5724487304688,1.0,352.61627197265625,736.725341796875,1.0
track_1,8652,1.0,620.3021850585938,380.02886962890625,1.0,708.1907958984375,444.1326293945313,1.0,784.8458251953125,504.6612548828125,1.0
track_0,8653,1.0,456.3130287464829,526.88091734361,1.0,364.5136413574219,652.5648193359375,1.0,346.1614638736236,731.8400766190624,1.0
track_1,8653,1.0,615.2016044124674,387.92573116253175,1.0,708.1932983398438,444.1276245117187,1.0,784.8525390625,504.6579284667969,1.0
track_0,8654,1.0,462.19565829302246,528.1663399912438,1.0,367.891845703125,651.982177734375,1.0,351.8980712890625,732.2548828125,1.0
track_1,8654,1.0,616.6810913085938,392.1650085449219,1.0,704.5079345703125,444.0690307617187,1.0,784.7987060546875,504.3424072265625,1.0
track_0,8655,1.0,466.6513711927356,523.9024095093997,1.0,368.4758911132813,644.67138671875,1.0,348.1253662109375,725.0703125,1.0
track_1,8655,1.0,616.3590087890625,416.5023193359375,1.0,704.419677734375,444.647216796875,1.0,788.390869140625,500.9912414550781,1.0
track_0,8656,1.0,469.1686944383038,525.2799073139885,1.0,368.829833984375,644.257568359375,1.0,344.5485534667969,724.2686767578125,1.0
track_1,8656,1.0,612.866455078125,432.6286926269531,1.0,704.1314086914062,448.1881103515625,1.0,788.90283203125,500.6730346679687,1.0
track_0,8657,1.0,473.0651313297115,521.4667493857817,1.0,372.2903137207031,640.0753784179688,1.0,343.8199768066406,720.2843017578125,1.0
track_1,8657,1.0,608.6690673828125,445.0128784179687,1.0,700.1603393554688,452.5900268554687,1.0,792.1539916992188,500.6894226074219,1.0
track_0,8658,1.0,480.8631131878726,521.2473524241162,1.0,376.3659057617187,636.5899047851562,1.0,344.1510009765625,716.97216796875,1.0
track_1,8658,1.0,600.606201171875,456.7356872558594,1.0,696.318603515625,459.8188171386719,1.0,788.7257080078125,500.3009338378906,1.0
track_0,8659,1.0,484.63215111621344,524.4827986868319,1.0,376.3753662109375,636.3042602539062,1.0,344.01434326171875,713.029052734375,1.0
track_1,8659,1.0,596.2899169921875,460.6533203125,1.0,688.2152099609375,464.05950927734375,1.0,784.502685546875,496.7525634765625,1.0
track_0,8660,1.0,493.84034492258934,525.9535124726937,1.0,380.04498291015625,632.1334838867188,1.0,343.8638916015625,708.4088134765625,1.0
track_1,8660,1.0,600.4598999023438,452.5599670410156,1.0,680.7368774414062,464.217041015625,1.0,780.846923828125,492.84228515625,1.0
track_0,8661,1.0,497.4287531808452,525.7161055072459,1.0,380.6019592285156,628.55126953125,1.0,340.58343505859375,700.841552734375,1.0
track_1,8661,1.0,604.8465576171875,448.4191589355469,1.0,680.4397583007812,460.82666015625,1.0,780.5446166992188,488.8240356445313,1.0
track_0,8662,1.0,504.210876422949,524.7829121796254,1.0,384.5333251953125,624.2859497070312,1.0,340.33709716796875,696.0530395507812,1.0
track_1,8662,1.0,608.7257690429688,444.3294067382813,1.0,688.3792724609375,460.2801513671875,1.0,784.9627685546875,488.6721801757813,1.0
track_0,8663,1.0,508.26442722205985,521.2971165586877,1.0,388.40338134765625,620.5790405273438,1.0,344.0014953613281,689.1145629882812,1.0
track_1,8663,1.0,608.119140625,440.4276123046875,1.0,692.5115356445312,460.10552978515625,1.0,788.6122436523436,488.7595825195313,1.0
track_0,8664,1.0,512.1052961674346,516.9113863190031,1.0,392.3847351074219,616.3626708984375,1.0,344.0155029296875,684.7147216796875,1.0
track_1,8664,1.0,604.2360229492188,440.36224365234375,1.0,696.031982421875,460.1116333007813,1.0,788.6671142578125,492.60833740234375,1.0
track_0,8665,1.0,511.70027809612486,511.5173682719532,1.0,396.3220825195313,615.9752197265625,1.0,348.17767333984375,680.5383911132812,1.0
track_1,8665,1.0,608.174072265625,436.664306640625,1.0,696.061279296875,459.965576171875,1.0,788.580078125,492.8786010742187,1.0
track_0,8666,1.0,524.0951471481958,508.9820667320952,1.0,404.1845703125,608.2041625976562,1.0,352.23785400390625,676.3436889648438,1.0
track_1,8666,1.0,608.5838623046875,436.6326904296875,1.0,692.5283203125,456.9971923828125,1.0,788.2989501953125,496.6004028320313,1.0
track_0,8667,1.0,529.9570618696434,506.93013545250705,1.0,408.38861083984375,604.1138916015625,1.0,356.2775573730469,671.9512939453125,1.0
track_1,8667,1.0,612.7313842773438,436.5910034179687,1.0,692.626708984375,459.8564453125,1.0,788.2101440429688,496.73870849609375,1.0
track_0,8668,1.0,536.7390802149635,506.5072128931264,1.0,412.6115112304687,600.4003295898438,1.0,358.2005992554962,662.4445085054973,1.0
track_1,8668,1.0,598.4290975182005,446.3745369847,1.0,692.7005615234375,459.99273681640625,1.0,788.3226928710938,496.7752685546875,1.0
track_0,8669,1.0,523.7304215447874,510.0028363735547,1.0,430.1639328916369,595.7271463750652,1.0,360.3225039553222,658.6254671463282,1.0
track_1,8669,1.0,577.8490875551763,473.5912659508627,1.0,696.236572265625,460.1781005859375,1.0,788.7291259765625,496.90386962890625,1.0
track_0,8670,1.0,526.8787755174243,508.4408897061732,1.0,430.439375030449,591.0995493284645,1.0,363.5268288482487,657.6160056863955,1.0
track_1,8670,1.0,572.190673828125,488.3122253417969,1.0,696.3983764648438,460.3558044433594,1.0,788.7572631835938,500.45703125,1.0
track_0,8671,1.0,540.2090592926052,491.975737378788,1.0,424.20220947265625,595.7349853515625,1.0,368.2513122558594,656.2640380859375,1.0
track_1,8671,1.0,576.1902465820312,488.2474670410156,1.0,696.883056640625,460.2415161132813,1.0,788.8961181640625,500.6666870117187,1.0
track_0,8672,1.0,539.796296486843,487.9262148605785,1.0,424.5516357421875,592.5313720703125,1.0,368.0833129882813,652.4994506835938,1.0
track_1,8672,1.0,576.714111328125,488.2456359863281,1.0,700.48046875,459.6985168457031,1.0,788.4237670898436,504.2605895996094,1.0
track_0,8673,1.0,534.7192286090499,502.6358194055251,1.0,436.0419001160887,585.3355710295353,1.0,365.91011706009994,646.8651654484789,1.0
track_1,8673,1.0,585.1883145664211,463.024440431107,1.0,704.5595703125,456.44342041015625,1.0,788.6197509765625,504.8880920410156,1.0
track_0,8674,1.0,555.5588878861613,504.27965684684034,1.0,424.541015625,588.2908935546875,1.0,364.21441650390625,644.61181640625,1.0
track_1,8674,1.0,591.3866967794878,434.9171718125088,1.0,710.7316880818274,453.82061507010025,1.0,794.4761902431685,498.11332399349584,1.0
track_0,8675,1.0,554.0790629389923,501.82781408352474,1.0,424.6349487304687,588.2442016601562,1.0,364.3675231933594,644.4735107421875,1.0
track_1,8675,1.0,599.9147482770094,408.23602672957514,1.0,714.7074786298843,443.90425184560695,1.0,795.7112666697315,497.4265342024976,1.0
track_0,8676,1.0,558.4159250251214,498.56475615723343,1.0,428.757568359375,584.6593627929688,1.0,368.09716796875,648.1288452148438,1.0
track_1,8676,1.0,612.6858886946327,383.35749745524026,1.0,717.7037749620639,430.2389566450522,1.0,793.2300994662887,498.6386179520088,1.0
track_0,8677,1.0,555.6206954347151,498.4416951924768,1.0,428.2248229980469,587.85009765625,1.0,367.85443115234375,648.582275390625,1.0
track_1,8677,1.0,657.0622491571426,321.76165148713557,1.0,712.3840942382812,424.63623046875,1.0,765.1837158203125,496.833984375,1.0
track_0,8678,1.0,558.4047938965766,488.9277407546924,1.0,432.45953369140625,580.3682250976562,1.0,360.5774230957031,652.605712890625,1.0
track_1,8678,1.0,704.70458984375,292.72479248046875,1.0,712.1429443359375,412.0343627929687,1.0,756.6256103515625,488.4469604492187,1.0
track_0,8679,1.0,540.5556640625,488.2589111328125,1.0,432.14312744140625,576.0639038085938,1.0,355.9263000488281,660.3043212890625,1.0
track_1,8679,1.0,708.5672607421875,280.203369140625,1.0,712.13232421875,400.62109375,1.0,736.7479248046875,481.1203308105469,1.0
track_0,8680,1.0,512.8321533203125,492.3045959472656,1.0,412.8055725097656,588.3873901367188,1.0,348.32073974609375,668.3385009765625,1.0
track_1,8680,1.0,712.1901245117188,268.06402587890625,1.0,708.0716552734375,388.87054443359375,1.0,720.3126220703125,476.4043273925781,1.0
track_0,8681,1.0,492.535888671875,500.8853759765625,1.0,400.5026245117187,596.896728515625,1.0,340.23089599609375,676.5172119140625,1.0
track_1,8681,1.0,716.4945068359375,256.068359375,1.0,704.1984252929688,384.19818115234375,1.0,708.7567138671875,468.63226318359375,1.0
track_0,8682,1.0,476.3445129394531,508.9970397949219,1.0,392.2569274902344,604.54541015625,1.0,332.5696105957031,680.6515502929688,1.0
track_1,8682,1.0,724.5226440429688,248.24639892578125,1.0,704.25390625,372.4406127929687,1.0,708.7720947265625,456.757568359375,1.0
track_0,8683,1.0,456.8075866699219,512.1146240234375,1.0,384.5196533203125,611.9616088867188,1.0,332.34100341796875,684.3583984375,1.0
track_1,8683,1.0,736.281005859375,244.25082397460935,1.0,708.4224853515625,364.3809814453125,1.0,704.6260375976562,448.78765869140625,1.0
track_0,8684,1.0,444.5361328125,504.5292053222656,1.0,384.56005859375,612.353271484375,1.0,332.34027099609375,684.3729858398438,1.0
track_1,8684,1.0,744.703369140625,236.78436279296875,1.0,712.3292846679688,360.30267333984375,1.0,696.7530517578125,440.4542846679687,1.0
track_0,8685,1.0,436.8904724121094,493.0421752929687,1.0,384.6692810058594,612.3045043945312,1.0,332.65863037109375,680.9178466796875,1.0
track_1,8685,1.0,752.5667724609375,232.74891662597656,1.0,708.5226440429688,352.7771301269531,1.0,692.2529907226562,432.53118896484375,1.0
track_0,8686,1.0,432.8508605957031,480.87738037109375,1.0,385.1456298828125,604.5496826171875,1.0,336.55474853515625,676.9520263671875,1.0
track_1,8686,1.0,756.2088623046875,228.1119384765625,1.0,715.2451902728355,343.4498994868492,1.0,680.1268310546875,424.553466796875,1.0
track_0,8687,1.0,428.1165771484375,468.0648193359375,1.0,387.9727478027344,596.2005004882812,1.0,339.74737548828125,672.5484008789062,1.0
track_1,8687,1.0,756.7601318359375,220.42735290527344,1.0,721.6073779332928,340.70125256703017,1.0,676.8051147460938,420.7709655761719,1.0
track_0,8688,1.0,424.589111328125,455.97467041015625,1.0,384.9148559570313,588.4728393554688,1.0,340.799560546875,668.1609497070312,1.0
track_1,8688,1.0,764.5599365234375,220.17672729492188,1.0,722.8447852892763,338.099257350242,1.0,684.2962646484375,416.7602233886719,1.0
track_0,8689,1.0,420.8022155761719,444.5960998535156,1.0,380.4976806640625,584.179443359375,1.0,344.4940185546875,660.517578125,1.0
