frame,animal_0_Nose_x,animal_0_Nose_y,animal_0_Mid-center_x,animal_0_Mid-center_y,animal_0_Tail-base_x,animal_0_Tail-base_y,animal_1_Nose_x,animal_1_Nose_y,animal_1_Mid-center_x,animal_1_Mid-center_y,animal_1_Tail-base_x,animal_1_Tail-base_y
7815,992.632080078125,324.271240234375,892.45166015625,368.875091552734,852.926696777344,452.578247070313,963.853240755923,413.5054845584525,1029.27596993641,510.5823497877489,1092.86450195313,588.070190429688
7816,992.35107421875,320.286102294922,896.220947265625,372.2847747802735,852.622192382813,452.562957763672,957.2474627766536,411.7465283691174,1028.8651381814798,503.1248656999235,1091.99621582031,564.245910644531
7817,992.342651367188,316.719116210938,896.3828735351565,372.466735839844,852.89013671875,452.703033447266,951.7522366228238,409.1102941650621,1025.8990304952767,497.4317762864933,1088.67236328125,556.743774414063
7818,988.503723144531,312.640228271484,896.2783508300785,372.503784179688,852.899475097656,452.515167236328,947.4203354530794,405.5807726960364,1020.3475227675542,493.8780913928877,1084.37878417969,553.181274414063
7819,984.875610351563,308.854125976563,896.724182128906,372.733673095703,852.985229492188,452.558410644531,942.1945161660442,402.91238604723515,1012.9826709012964,481.25869591218145,1076.65246582031,556.075073242188
7820,976.438354492188,304.306335449219,898.3480224609375,374.6572418212895,852.7783203125,452.656219482422,938.5605025784312,400.1158064153839,1009.303676849466,479.7361519871151,1072.47912597656,553.089782714844
7821,956.858642578125,293.0625,897.4862154969471,380.78883071892744,856.025024414063,456.871459960938,933.8068712916358,398.1525620749841,1007.3818512263692,475.65425917820414,1068.81433105469,548.336669921875
7822,940.713073730469,288.636260986328,895.7828527185628,382.5430322920976,857.257751464844,460.795074462891,929.4840494949996,393.9925320008598,994.6307067871096,464.717468261719,1064.80895996094,541.0595703125
7823,940.705078125,288.628326416016,891.8998976044909,381.802094014551,857.246948242188,460.779174804688,925.7205719065944,393.01270279666954,994.6291809082036,464.71049499511753,1064.80151367188,541.059631347656
7824,928.795104980469,284.357727050781,890.0924999857542,382.69869932453423,864.043273925781,464.524475097656,923.7384370397168,392.1863792503858,996.398895263672,464.6065216064455,1064.61767578125,540.311157226563
7825,920.634704589844,280.688140869141,885.2669090631906,381.8900457504692,867.666687011719,465.160736083984,920.498760937633,391.8954969609247,996.3238525390624,464.49760437011696,1067.92456054688,540.833740234375
7826,900.820190429688,280.521820068359,881.7062145417068,383.0319195469824,868.656494140625,465.243377685547,918.3836912750576,390.6795532636023,994.381958007813,464.200912475586,1064.90673828125,540.359069824219
7827,880.648803710938,284.445770263672,880.7620650901329,385.25155757754703,873.101196289063,468.171600341797,914.2972018819454,388.8631345823075,989.1363525390624,460.5515747070315,1061.10681152344,532.946899414063
7828,856.793334960938,288.217681884766,877.3834874127681,385.3696770142852,883.761962890625,469.167449951172,910.8606491593114,385.6061440177572,984.353393554688,448.2854919433595,1056.80944824219,520.276000976563
7829,848.538940429688,284.583190917969,875.7929943628571,386.3421637678341,887.251159667969,472.422271728516,907.3067099157166,385.47208716846063,984.669189453125,442.598266601563,1060.40661621094,516.55126953125
7830,844.098388671875,287.685974121094,877.0999613233698,386.88843891037936,888.391967773438,468.919342041016,907.181075657853,387.6550449010028,991.5549105710128,448.9775742839688,1064.21411132813,515.919677734375
7831,840.523559570313,288.540161132813,872.2083355452698,387.642921019665,891.541015625,469.461395263672,906.3906463325952,390.4222021389316,995.5907731810348,449.35247321069414,1064.25659179688,516.294494628906
7832,836.893920898438,292.199401855469,867.1328465677585,391.6318388342546,892.053283691406,472.919830322266,908.38264362284,395.21720241327216,998.6235046386704,450.536590576172,1068.32080078125,515.976257324219
7833,836.894104003906,292.196899414063,864.5606828488452,395.01547249785824,892.053466796875,472.916351318359,907.9640569844792,398.51510153062713,998.623291015625,450.53515625,1069.6214546779056,515.742996186066
7834,827.890502929688,300.528076171875,864.8738757291545,397.940825465217,892.477783203125,476.047668457031,910.533681063213,403.35322648088817,1008.14129638672,456.4078063964845,1072.701171875,515.807006835938
7835,816.451171875,320.513153076172,862.1984304750456,401.3323101458935,896.555236816406,472.550933837891,910.8159625399168,407.69795295282296,1012.44226074219,460.587463378906,1076.39001464844,512.396484375
7836,804.547729492188,333.048889160156,861.5542940832759,403.8457982851496,907.04034859044,477.8650228909379,911.5081540753883,410.5074085933246,1012.783447265625,461.08595275878895,1080.271484375,509.214416503906
7837,796.024719238281,340.872863769531,856.7275784892928,405.8430392477284,911.3994487875487,477.64010448593393,909.9780839816724,413.3833650457464,1012.78259277344,460.900146484375,1076.94213867188,512.185424804688
7838,780.714599609375,352.40966796875,852.1035608554881,406.55547838940936,912.9471962229292,473.6944320168887,909.6413672480146,415.5562496546884,1010.651153564455,460.856170654297,1076.40991210938,512.540649414063
7839,752.4476417960967,351.4051591105192,847.9889913920744,404.6830363873845,911.6176097798256,467.635065643462,907.5170937632864,418.06531036144753,1006.6820373535148,460.5822296142574,1076.45593261719,512.289672851563
7840,727.947631835938,376.346923828125,840.136047363281,400.867614746094,907.9532136511262,461.31913606073545,908.0914459661698,421.4721443238019,1008.07153320313,461.02490234375,1076.267578125,512.205993652344
7841,712.816040039063,372.675048828125,825.027038574219,396.623474121094,904.078326220128,452.61603324980223,908.0235422611496,426.00197912225104,1004.94189453125,464.719482421875,1076.69567871094,509.141326904297
7842,699.97021484375,364.927276611328,812.644165039063,389.069519042969,895.33837890625,432.639831542969,901.060918197802,441.3305976579797,1004.75170898438,468.536193847656,1080.38000488281,508.650634765625
7843,699.96923828125,364.92138671875,812.627319335938,389.058380126953,895.33740234375,432.640289306641,908.670166015625,451.836120605469,1004.75946044922,468.527709960938,1080.39477539063,508.636108398438
7844,680.216186523438,359.983215332031,796.741149902344,379.810729980469,884.321411132813,419.580505371094,903.914001464844,444.491333007813,1004.45458984375,472.018005371094,1080.779296875,508.464782714844
7845,660.471862792969,352.704895019531,780.424865722656,371.891876220703,871.92578125,408.42919921875,896.614318847656,436.2373046875,1004.31011962891,468.844482421875,1084.07177734375,508.909973144531
7846,636.353942871094,345.086517333984,760.254211425781,364.36181640625,851.979614257813,404.163818359375,884.715637207031,424.810760498047,1000.30114746094,464.652465820313,1080.70642089844,508.880432128906
7847,612.069946289063,344.387481689453,736.138793945313,360.362762451172,832.283081054688,393.070861816406,868.674682617188,420.296417236328,988.667053222656,456.860107421875,1076.35400390625,508.508850097656
7848,588.659545898438,340.911926269531,716.239685058594,356.366455078125,812.644714355469,380.479858398438,856.567443847656,408.446533203125,976.648376464844,448.501617431641,1068.50537109375,504.358184814453
7849,568.574951171875,344.596862792969,696.411865234375,355.987182617188,792.491088867188,368.140350341797,840.971862792969,396.734771728516,960.635925292969,437.272399902344,1056.49047851563,500.18426513671903
7850,548.110595703125,344.651000976563,672.521606445313,352.859130859375,771.950317382813,356.555114746094,828.169921875,384.845764160156,944.44921875,425.308990478516,1044.36108398438,492.430328369141
7851,531.777160644531,348.59375,656.184020996094,352.986572265625,755.8935546875,356.888366699219,812.630981445313,380.153930664063,928.677368164063,416.899597167969,1028.63586425781,484.386749267578
7852,488.748321533203,348.924682617188,612.394165039063,357.126129150391,708.773742675781,369.072875976563,788.451477050781,360.487701416016,900.824462890625,400.93914794921903,1003.99468994141,464.459045410156
7853,488.73828125,348.932861328125,612.373229980469,357.136535644531,708.778930664063,372.276153564453,788.457397460938,360.489715576172,900.827819824219,400.93994140625,1004.00085449219,464.459686279297
7854,468.256256103516,348.112854003906,592.525817871094,360.252624511719,688.091003417969,367.678100585938,771.905334472656,356.458190917969,888.252380371094,393.290466308594,988.471130371094,452.352874755859
7855,440.59033203125,344.530944824219,568.610900878906,360.049194335938,660.306518554688,356.840393066406,756.054138183594,352.091339111328,872.6640625,388.55535888671903,980.149780273438,428.613830566406
7856,416.4912109375,340.450073242188,544.371154785156,356.746459960938,632.894226074219,352.270477294922,740.25146484375,348.363403320313,860.604187011719,384.182861328125,964.48291015625,408.075988769531
7857,392.618896484375,344.883575439453,520.231384277344,356.284729003906,616.503295898438,356.993133544922,724.152648925781,352.392028808594,844.367065429688,376.850769042969,944.777587890625,389.134826660156
7858,368.839965820313,344.481201171875,496.531494140625,356.21337890625,592.755798339844,367.93817138671903,700.71923828125,355.921813964844,824.63427734375,371.758850097656,932.310668945313,384.026885986328
7859,355.758911132813,356.843688964844,480.387084960938,357.320159912109,576.147888183594,372.843139648438,684.060180664063,356.149475097656,808.48193359375,367.976013183594,919.759399414063,380.356018066406
7860,340.5390625,365.143005371094,468.51220703125,361.274078369141,564.351928710938,365.026550292969,668.449157714844,352.653869628906,796.595092773438,364.916931152344,904.624389648438,383.990447998047
7861,331.916564941406,373.054809570313,460.190002441406,365.193908691406,556.339477539063,357.121063232422,656.051513671875,356.201843261719,780.724670410156,364.265625,888.316650390625,384.477294921875
7862,320.236968994141,380.483154296875,448.554077148438,368.165100097656,548.556274414063,356.307342529297,639.713012695313,356.268737792969,764.690185546875,363.97430419921903,868.425354003906,384.130493164063
7863,308.4765625,388.880462646484,440.367126464844,372.141418457031,540.334411621094,360.60906982421903,620.545043945313,364.43133544921903,744.833679199219,360.988861083984,849.098388671875,384.220825195313
7864,296.181365966797,404.24951171875,425.004272460938,380.535705566406,528.44140625,372.504333496094,608.289367675781,364.565673828125,732.581420898438,360.822448730469,840.170043945313,372.339324951172
7865,280.234680175781,416.251403808594,412.537292480469,392.761688232422,515.9912109375,384.244873046875,592.514892578125,368.130126953125,720.645141601563,360.222778320313,828.163208007813,363.783264160156
7866,264.133544921875,424.517333984375,396.628112792969,400.154724121094,496.719848632813,384.25360107421903,576.929992675781,360.848388671875,708.691467285156,356.963012695313,812.852661132813,348.953552246094
7867,244.089065551758,428.007629394531,380.163269042969,400.459075927734,476.213165283203,380.544738769531,564.654541015625,360.876831054688,696.572021484375,356.403289794922,800.221008300781,340.707580566406
7868,224.637313842773,428.98876953125,356.890686035156,404.581604003906,452.651794433594,381.051544189453,548.720947265625,368.6650390625,676.716735839844,356.376739501953,784.269775390625,336.554260253906
7869,211.956771850586,436.686157226563,340.738952636719,404.904052734375,440.528350830078,388.32879638671903,528.747009277344,376.921936035156,656.765808105469,356.710998535156,768.2783203125,332.819519042969
7870,200.391326904297,444.388549804688,328.125671386719,412.07489013671903,428.667938232422,399.91473388671903,512.298278808594,380.716979980469,636.784240722656,360.484802246094,748.666748046875,336.590881347656
7871,188.170486450195,452.45947265625,312.979614257813,420.796264648438,416.579803466797,408.3271484375,492.784057617188,388.131652832031,616.690490722656,363.958465576172,728.183044433594,344.414428710938
7872,176.775497436523,460.456298828125,304.700866699219,428.353149414063,408.446533203125,412.388671875,476.351654052734,381.089385986328,600.440063476563,364.738342285156,707.97705078125,348.692932128906
7873,168.486297607422,464.577362060547,300.61474609375,428.823608398438,400.923828125,412.688415527344,460.229125976563,376.69189453125,580.714111328125,368.083251953125,692.135375976563,348.370330810547
7874,164.426376342773,468.536346435547,292.655059814453,432.414611816406,392.789947509766,416.1875,448.409912109375,376.314392089844,576.438598632813,364.641540527344,676.577026367188,340.255279541016
7875,164.245361328125,473.205932617188,288.261169433594,436.634216308594,380.727630615234,412.476989746094,436.587982177734,376.698425292969,560.541137695313,364.335144042969,660.7158203125,332.824035644531
7876,172.593353271484,484.438812255859,280.882659912109,436.574615478516,372.873474121094,408.321655273438,424.808166503906,376.456115722656,544.764892578125,360.480346679688,648.476806640625,328.663024902344
7877,184.432434082031,496.087890625,284.674041748047,436.420623779297,372.563507080078,408.611938476563,408.96923828125,376.877014160156,528.544311523438,356.357421875,636.33251953125,328.329895019531
7878,192.558441162109,504.938201904297,288.291473388672,440.497863769531,376.21026611328097,412.881591796875,392.810363769531,376.524536132813,512.769287109375,355.727020263672,620.766967773438,327.927001953125
7879,200.820587158203,516.450805664063,292.676513671875,447.630432128906,372.5668119661829,410.78565493394586,381.332153320313,380.098754882813,500.490020751953,352.552856445313,608.335571289063,332.095947265625
7880,204.728607177734,528.791015625,296.337951660156,451.982086181641,368.14713914869463,408.6383746224471,379.74221607790327,386.3487426217342,488.683135986328,352.124267578125,596.21142578125,336.620910644531
7881,216.619064331055,548.787231445313,296.306945800781,456.646118164063,363.253733786448,409.76490255814593,372.8429968196364,389.92160024920594,480.533813476563,348.679901123047,580.920043945313,340.038024902344
7882,224.788330078125,564.621887207031,292.885314941406,464.280212402344,358.31223305872214,414.3241911616936,365.0027209937147,395.09381135051177,464.44757080078097,348.676330566406,568.93359375,336.304504394531
7883,224.662353515625,580.902526855469,288.982818603516,476.388488769531,350.936751600852,418.7326288176541,356.76117565046457,401.8047234756648,452.607971191406,352.448883056641,560.416381835938,336.515991210938
7884,220.543838500977,604.426635742188,284.439331054688,492.26885986328097,343.5690751261232,426.4205317002231,348.0372587076981,410.2142871965803,440.812438964844,352.660614013672,544.647033691406,328.2197265625
7885,212.136199951172,624.914611816406,272.730041503906,512.43212890625,337.89572482935,436.2284470341938,336.25265951840487,418.8800950928502,424.586730957031,360.032958984375,532.1455078125,324.412780761719
7886,204.438934326172,644.467163085938,264.252624511719,528.439392089844,328.75414141233455,447.25355368725263,316.2144455208711,433.7443632058786,416.642578125,364.137145996094,516.565307617188,320.587310791016
7887,200.329605102539,660.77099609375,256.398498535156,544.135437011719,322.7584633248007,458.57635766001505,308.592956542969,463.766479492188,408.14599609375,368.373382568359,500.106109619141,319.851684570313
7888,200.720199584961,672.796997070313,252.713424682617,556.320678710938,317.28406984792605,466.5043270687241,299.3888915626607,456.0997800567261,392.494873046875,380.062683105469,484.505340576172,316.995727539063
7889,199.991607666016,681.041015625,256.019073486328,564.467041015625,316.5834560980345,472.4582267430102,293.91257744073584,463.8922426560993,376.779541015625,388.766174316406,468.620025634766,324.235687255859
7890,200.806915283203,687.920166015625,260.3747081488166,568.5509332416489,315.36681816626106,475.2593859694232,287.8042503521292,473.6929491346437,364.996704101563,396.810791015625,448.753479003906,332.531066894531
7891,217.10994294910327,681.2757217737897,262.1331078971177,567.5853256533732,318.6379670779058,475.1680482918013,280.34830868634447,482.6423251051205,352.562622070313,404.566802978516,432.296356201172,344.17919921875
7892,224.0432560677341,678.2330825951433,267.39469905157534,566.4552440534474,321.3256060263743,472.09872114057595,271.62792396222676,494.5349003875666,340.057006835938,416.315856933594,413.7109566259227,351.8416793617585
7893,231.02653080497143,678.4547666353142,269.61051153564125,564.7042871160916,336.0028818812997,455.7224990430932,260.8455793489521,505.3603324463875,328.537170410156,432.184295654297,401.67575428713826,355.84447780258563
7894,241.7881138972739,681.1720359789356,274.34735351939474,565.7438962595953,330.6031688499891,452.2177475940332,252.70480649229677,517.4584806571339,316.8765716552735,440.4879455566405,392.27855137006736,361.23157105978146
7895,243.40385420773865,681.1216685555132,275.7591176334886,565.6739353601787,323.5299567635701,448.1310339158747,246.2483512411709,527.4875173918923,308.567596435547,444.8221130371095,382.8853642034908,364.4873888524368
7896,240.644195556641,700.32958984375,273.6596161278817,566.0286235128178,317.0840582838883,444.8622956523923,243.0141306727411,540.9196717575869,300.4739837646485,448.0527648925785,375.0264334166396,369.80656435803496
7897,240.377944946289,704.599914550781,274.48573740190585,568.450928091876,308.73274086430547,458.4447085081526,246.55725178427545,552.2429403377436,294.513458251953,448.195022583008,367.20975625456816,373.144618348838
7898,243.8051157126141,688.860480493886,272.2090451872633,569.8338946805012,305.66308760142556,465.62264433193906,255.27995230352423,555.8529292612789,293.64350196440466,460.0832136941501,358.38998339729585,375.37393841860165
7899,240.10481997219907,689.7103574579851,272.7819337334563,572.5870938236017,302.0431744341074,468.65121262968165,256.4964364371603,556.5608525592158,289.30918642885564,464.469399844014,350.6171357770589,379.8344455341187
7900,239.06835398400312,693.8375779277642,270.5936230146187,575.0426218301036,300.6414651301867,469.46323111693584,251.17423639042684,557.7459742947649,284.5038869807918,473.4154178939351,341.6438604192733,383.3492687315746
7901,235.8720895578038,699.3659928900138,276.208282470703,584.75,303.58376565670375,446.4282652440063,246.2711697567884,568.4946274904071,279.2954137821542,476.4871077905646,333.04022625330595,389.96548446484314
7902,238.1615939232522,699.4573763347553,272.307464599609,596.2986755371095,292.78698833076396,474.5246753990205,229.61092086821785,616.4443603255211,272.7881176963138,481.36305051358994,311.2337755535281,395.93132992880027
7903,238.7040984303698,700.7916523475001,268.72331237792946,600.682312011719,291.27096842821084,461.492073157794,226.5179146081796,623.1701704805291,269.2990102750507,491.4310995656667,302.49388963234617,402.3455203450627
7904,237.5025579336217,702.7143406442699,268.5093994140625,604.3430480957035,280.57947824867256,463.8559220574049,218.225842061283,620.329708718235,264.6390656156311,496.4739508500669,296.01311503363627,407.29582366507714
7905,234.54018463064432,705.0899124919927,264.193542480469,608.554656982422,267.9547639344674,467.60015156046506,211.8976612578197,617.7965103279585,258.2064576325339,498.74462731611413,291.6685230894939,410.9955327503017
7906,232.75304162928137,708.1631622532457,260.30691528320347,608.950225830078,263.2129841234645,467.97549706825293,207.85888863644485,615.3779126410203,254.94039652719263,501.39485155788486,286.1626011478376,413.0582171046267
7907,229.44374126802185,711.7076786849752,250.37017822265648,616.956665039063,255.0174142563134,476.02858911796784,203.30415131815892,616.8668051422063,249.439145011472,502.3970309792269,282.3409558102839,415.0489649565571
7908,224.4980319617352,715.4765711445032,240.950538635254,620.738952636719,251.67285312453268,480.1425396043536,197.3894190869689,618.1759325406174,246.5647217070409,504.83738604636216,277.2524771743448,415.7813022654691
7909,220.5119579372221,718.0995710868062,245.38321921251347,612.298068595656,254.64074767774025,496.9743328366627,187.26665890991072,628.6430451874586,234.494252333989,511.6775725466429,273.780227784183,416.5698707889335
7910,217.6705199396247,719.9280733070038,245.9028936493929,612.6772308715678,258.9900707107678,505.5415814964136,166.75558668355538,645.8575435973396,234.53914642334,508.0848388671875,259.00392840281967,419.8566953867514
7911,216.13325522481512,722.1171004377882,243.77657986888545,615.2829266800675,264.68120867839446,511.52177171298985,165.79169344336034,642.7701494169141,232.930374145508,504.6820373535155,256.611999511719,416.136932373047
7912,213.02407358857872,725.195968172899,244.79625885567407,617.854851548024,268.7982708001517,516.6458922657829,162.52551596778306,641.2721005015352,232.6077346801755,504.65434265136753,256.444885253906,413.074432373047
7913,211.1489003141027,727.608411034196,243.04997759492645,621.5364550017907,274.447284807685,521.3267591065794,159.6139316372862,647.2083159090823,232.5755462646485,512.106384277344,256.728881835938,416.479309082031
7914,207.82876617238983,730.4369258126819,244.31982069824616,623.5864158812881,278.5251353183877,527.2231966044565,159.9146050031514,647.3428659002802,232.9693298339845,512.2912597656255,257.351470947266,419.780059814453
7915,205.70344012657412,731.2224437654702,242.96114433126445,626.6795179417585,284.03669720349467,534.1194897470583,163.66285938955969,643.9513592278324,236.37326812744152,508.7140655517581,260.011474609375,416.63604736328097
7916,202.2925032972622,730.9183713664181,244.3853664072225,626.0450212649665,301.859878937369,572.3833460815715,162.68959044847858,646.9698993481709,236.388702392578,512.2688598632815,260.382934570313,415.999267578125
7917,200.02556218233215,724.8399862343724,244.2074994902793,623.8667287076986,293.1821092298688,559.4543542736355,161.45618560233154,650.1484364629625,236.305191040039,516.082946777344,256.969207763672,415.886016845703
7918,198.7588387953579,719.3088120001021,242.52991587989575,619.3277472190706,284.96249937652493,548.3714943078782,155.89109178940464,658.6579321345962,230.24263763427751,524.31591796875,256.811584472656,416.681762695313
7919,198.24024166902095,715.0715367574046,238.55131511346596,613.0129562942402,278.2957804185899,537.7705447867502,168.36548343356316,641.6308035228603,228.266479492188,532.340698242188,256.730617463137,432.842523956897
7920,196.22127604809071,710.7338002209294,237.1133616829973,609.0603650185918,256.95584859160806,498.4080843342187,167.97861889633205,641.5682220126306,224.981552124023,536.420227050781,255.97216470491472,433.71535009677626
7921,194.42438596619328,708.6184411571601,232.59314219583615,605.2034490762098,252.43799766790957,483.9528134937681,165.91960740110196,642.0632749611889,224.18115234375,540.55712890625,254.3203616501003,437.1604002684128
7922,190.87119320098745,708.1765049895041,231.15032061350732,602.7748458721867,252.5976276397779,483.96702050871306,162.66631484020212,641.4628373949466,224.335632324219,540.414794921875,251.8338351020637,437.79443276474944
7923,185.57545907956288,709.6914213070245,232.79791650135297,602.7473065812957,251.57743621013745,483.87937217877055,161.446567867403,641.4681524312363,224.064910888672,540.427978515625,252.29406337676755,437.5994418302427
7924,181.24316390340812,711.4478137279582,231.60351405820683,606.5161633313945,259.3614819640779,498.844389031113,159.04127007295787,640.3376477838685,224.484085083008,532.520263671875,251.62128721825465,435.058964935994
7925,174.96064804499818,716.0143665608646,233.96362422540304,610.5365914018114,269.7385618422184,511.41720825081586,139.598504085993,652.256832949271,224.307357788086,524.1930236816405,248.806777954102,420.798095703125
7926,169.7247257910143,718.4262429089229,233.8102816979531,617.425054803503,281.58250081057906,523.2766686240923,146.1067437210192,646.3307046374382,224.59346771240251,514.3619079589845,249.098526000977,419.951812744141
7927,162.96934306031596,720.8716658979081,236.93674701165384,620.9299783322472,291.66609241450345,538.4861222293889,149.61962476654023,644.6687852455801,224.3457946777345,510.53479003906295,249.243347167969,416.337036132813
7928,136.37759340803626,714.198752981039,238.50505332228576,627.579160555597,316.55707141790765,585.3028293590107,163.55411408887335,633.897465512853,224.3249816894535,508.6195068359375,252.181427001953,416.51629638671903
7929,139.17424119785528,702.0287814569222,242.7131855451046,629.0305178648176,320.792785644531,616.158813476563,155.10648673566885,651.1457821346818,220.92805480957048,512.425018310547,249.475875854492,420.093811035156
7930,142.28768200919387,691.3047184787929,247.29153400764685,627.3134395257695,328.5475898538931,601.03882400978,156.53092605292574,656.0725723787007,220.6315002441405,516.5482177734375,248.682983398438,420.44207763671903
7931,146.26101787068288,681.4365445669075,252.12376932476977,622.5899415220435,336.21790145779585,594.6552152817085,177.97307233359936,639.0615891280255,220.442749023438,524.218505859375,248.208633422852,424.3037109375
7932,150.7393655981476,672.7384453442314,256.26564265562763,615.0727757445934,344.0735631819878,589.895199638152,184.9578903018304,637.1726216413363,221.001235961914,524.299743652344,244.994125366211,424.167114257813
7933,154.04693326037722,663.1253772867062,263.0501405120735,609.4997261666647,350.45738044582697,584.1060366299232,190.82061797195175,635.9117836533433,225.49434845573933,521.6381623499761,244.440628051758,420.720611572266
7934,158.43588853898532,654.1474560026484,267.85028994830117,602.1033044875996,357.74415851350574,579.5050989493634,195.03283535960296,633.0220749967384,226.3978137256736,516.5109197179869,240.061492919922,416.59405517578097
7935,161.31296146923222,644.402013734313,275.40902000741727,596.7251810337933,363.7842383066573,573.6533840278223,199.17478193835188,626.1238471789392,232.539993286133,512.114990234375,240.255737304688,412.653106689453
7936,165.5843454198611,634.8703483833251,280.58780663348233,590.0783335338951,370.809950512478,568.8566162350255,203.62513798173063,621.9369185622197,228.83574982532545,502.8092707059278,243.3418241739113,410.14970069452687
7937,167.99038814337194,624.723331528703,288.7344552047604,585.5227274097884,376.73314200020366,562.5839585700717,206.6391770000523,618.1726610651187,227.64996086541836,498.4244853893856,243.45623424015963,405.51570883102016
7938,172.4938299167385,613.8971082229211,293.8972392979112,580.7029755896065,383.5427989162009,557.2546530523526,208.2182330138522,614.4260882160348,229.55068087287592,494.7983203725034,241.91424468633875,399.5586712971804
7939,188.6182362342939,575.2333777954517,297.5300267889964,573.6200965643745,391.42747147161793,553.0305717051212,211.81040746692133,611.9873365013848,226.77798237337208,489.3766670301653,244.834106445313,392.662231445313
7940,188.478744506836,564.863220214844,305.49538473588325,567.3811104261689,397.288746044011,548.4389704565359,215.03012630506376,602.8086043907433,220.623046875,468.800170898438,244.735443115234,388.655212402344
7941,214.13329865297428,576.6541738444031,314.6958662820849,564.4147968277687,404.9620218280426,541.9299149175566,218.54209415929364,602.3953146365882,223.33372479339977,478.5155912933914,240.9753577810859,389.2666816640716
7942,230.408170729382,580.2383078735255,339.90638647436754,552.036396414113,412.9014176413109,533.6598012087071,221.03910211429832,600.686784453918,225.69452436662948,479.10305990293017,237.60001119806404,388.1637590794344
7943,245.0047287409047,582.743036935727,355.6615804809292,551.2952576956444,417.4190366508084,526.1833844177856,237.70088498512916,593.2374019659361,225.5082805239244,478.0424227184097,236.3023319247023,388.07224390403695
7944,264.81600381637315,583.7143414419146,369.4976309759814,553.5590059771005,417.8485619662681,516.8638010813911,245.11454548377495,596.2365029072638,231.84941150135097,483.18339903076674,231.10309883107988,393.3517593656055
7945,294.9096583661015,584.6328586320182,383.6078979756706,556.6998512604628,404.15371176181515,506.3139266138617,253.70876959699743,599.4385209767335,235.67360160201883,487.28234203199673,228.9241327701472,397.11656410586227
7946,408.09085599633784,588.9968435374101,376.287384033203,565.3056640625,357.26828241464415,465.9815967021343,269.4968152489225,605.4097455531675,236.400970458984,500.821624755859,228.32541331434612,401.2565713246424
7947,516.624633789063,580.3955078125,396.35809326171903,564.175231933594,289.618423332567,472.03966741592166,284.5536657469401,607.6161725933789,244.251831054688,508.001190185547,225.93910402453008,408.78716648933374
7948,544.040344238281,540.272521972656,432.398620605469,552.837097167969,308.24433296344,485.993756095916,310.5618054710641,609.1916743704068,253.035400390625,512.329284667969,226.27392767867588,416.4504138794754
7949,539.7733369109055,550.3214565600881,436.99650773077144,520.0612202735357,335.1316698117169,481.23751580745534,329.97046910991384,609.0734832931591,256.769073486328,512.201049804688,225.2465929842411,425.4142578690418
7950,568.7607421875,500.529846191406,456.686767578125,532.419860839844,324.8541237783269,482.3951328112976,366.0923879490245,608.1009289961348,263.879699707031,512.644348144531,227.13081432944105,435.6430263434232
7951,577.7060246922334,509.1952438665789,463.4351240660637,508.1521685002466,356.93967049171073,492.4373509947317,386.9771317503821,614.8323226580762,268.7451171875,516.867431640625,228.39842582806392,448.52147692665955
7952,593.5500777788328,494.333008505096,477.2659258679182,501.3634925904661,371.43715310604045,497.1384581118235,401.880045328509,630.0887220341583,280.511535644531,536.03759765625,230.95325162213013,464.7433452197424
7953,611.0249447789723,478.3099142105792,491.6790107479311,497.7004756849925,387.5728999052918,500.710417275263,424.286376953125,644.499633789063,296.826477050781,568.546508789063,235.98918108160933,486.846020264436
7954,624.6961453152917,462.27175054502686,507.9301758818506,491.0873543778861,402.854539375918,505.469437977596,436.351959228516,652.66015625,316.098785400391,592.635986328125,240.70988304910117,506.6601437991209
7955,628.685546875,444.354125976563,520.345336914063,493.000335693359,431.0566900495446,526.4239086335906,436.356079101563,652.666198730469,316.08837890625,592.6416015625,241.81357067103264,519.644262592821
7956,640.934204101563,428.326171875,532.57373046875,480.84246826171903,448.98005676269554,528.2664794921875,447.963470458984,656.478881835938,332.064849853516,608.570739746094,244.65207675881055,535.3108048445097
7957,656.296630859375,416.327941894531,544.046203613281,464.71417236328097,464.1590270996095,508.374267578125,447.13073890450056,645.8873204552851,334.14142029835466,613.3056270641088,246.06644691773712,548.6146647954292
7958,668.839111328125,404.605499267578,556.755615234375,448.419494628906,476.753662109375,492.77081298828097,451.760137239697,641.2940482298304,336.8102902272014,620.2635261969535,247.1300239618229,561.8077060260516
7959,680.576477050781,392.942474365234,571.87646484375,436.86865234375,488.062683105469,480.852416992188,454.7180280603663,635.0466498746325,337.77238563133585,626.791921828919,248.5643985680903,575.8138482416294
7960,705.032165527344,372.988800048828,596.717651367188,416.877197265625,509.06396484375,460.883911132813,444.744995117188,616.570251464844,339.806274414063,637.025085449219,248.03111456229703,615.8699879334824
7961,716.91015625,364.314025878906,608.793518066406,408.445922851563,520.928039550781,452.001403808594,448.522003173828,612.451904296875,340.774871826172,641.034362792969,256.826477050781,632.91796875
7962,724.835998535156,356.255096435547,616.443603515625,400.067138671875,528.992736816406,436.258361816406,456.034027099609,608.361877441406,347.889099121094,644.659912109375,259.958068847656,636.563842773438
7963,732.439208984375,352.623718261719,623.9052734375,388.553161621094,536.617126464844,424.893127441406,460.698974609375,604.714050292969,352.187805175781,648.310302734375,260.459991455078,636.872436523438
